车名	评分	购买地点	购买时间	购买价格	油耗+里程	序号	列1	空间	动力	操控	油耗	舒适性	外观	内饰	性价比	购车目的	Attributes	Sentences	Label
昂科威                        2018款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	上海	2018/4/1	20.99万元	9.8升/百公里1800公里	10187	4.5	5	5	5	3	5	5	5	4	上下班购物自驾游	外观设计	"['外观：比较满意,颜值很高；2.', '内饰造型：精细程度', '只能放32开笔记本长度的东西,非常鸡肋。', '综合外形比较时尚', '比较车型', '车大的造型不好看', '造型好看', '最初的预算大约15W的样子,看一圈下来车都不满意,最后开始20W左右的,看翼虎的时候旁边就是别克4S店,顺便看了一下,看起来造型不错']"	neutral
昂科威                        2018款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	上海	2018/4/1	20.99万元	9.8升/百公里1800公里	10187	4.5	5	5	5	3	5	5	5	4	上下班购物自驾游	内饰	"['内饰第一眼看起来就比同级别车看起来要高档一些。', '舒适性：座椅的舒适性不错。', '后排位置', '后排座椅靠背角度可调,比较实用；4.', '储物盒', '后排没有USB接口！', '棕色内饰也做工不错', '也很高档内饰做工不错', '好看内饰有LOW', '内饰也非常上档次,就定了买这个,落地大约25W']"	positive
昂科威                        2018款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	上海	2018/4/1	20.99万元	9.8升/百公里1800公里	10187	4.5	5	5	5	3	5	5	5	4	上下班购物自驾游	车身空间	"['后排座椅的空间也挺多,后地板是平的', '位置脚部空间不受影响', '储物空间5.', '扶手箱：空间很大,USB在里面,而且还留出线槽,很实用。', '乘员舱储物空间：门板的储物空间比较小,而且有点浅,没有像一般的车会做成圆形的形状,刚好放矿泉水,放一瓶红牛在里面经常自己就横向倒着了。', '乘坐空间非常棒,门板和手套箱的空间布置的不合理2.', '储物空间不是特别好']"	positive
昂科威                        2018款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	上海	2018/4/1	20.99万元	9.8升/百公里1800公里	10187	4.5	5	5	5	3	5	5	5	4	上下班购物自驾游	车内附件	"['后备箱地毯下方有', '后视镜也要自己锁。']"	negative
昂科威                        2018款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	上海	2018/4/1	20.99万元	9.8升/百公里1800公里	10187	4.5	5	5	5	3	5	5	5	4	上下班购物自驾游	动力性能	"['动力性：动力很足,超车无压力。', '0T9AT的动力组合确认猛,动力说来就来转向清晰市区平均在13个左右']"	positive
昂科威                        2018款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	上海	2018/4/1	20.99万元	9.8升/百公里1800公里	10187	4.5	5	5	5	3	5	5	5	4	上下班购物自驾游	发动机	"['有远程启动功能,夏天可以提前开启制冷,这个功能还没有使用过,不知道好用不。']"	positive
昂科威                        2018款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	上海	2018/4/1	20.99万元	9.8升/百公里1800公里	10187	4.5	5	5	5	3	5	5	5	4	上下班购物自驾游	燃油系统	"['油耗：平时在市区开一般13个左右,1800公里路程大约开了1300多公里的高速,现在平均油耗大约9.']"	neutral
昂科威                        2018款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	上海	2018/4/1	20.99万元	9.8升/百公里1800公里	10187	4.5	5	5	5	3	5	5	5	4	上下班购物自驾游	车门	['没有一键升窗：锁车后门窗没有自动升窗功能']	negative
昂科威                        2018款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	上海	2018/4/1	20.99万元	9.8升/百公里1800公里	10187	4.5	5	5	5	3	5	5	5	4	上下班购物自驾游	舒适性	['综合座椅舒适度非常高']	positive
昂科威                        2018款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	上海	2018/4/1	20.99万元	9.8升/百公里1800公里	10187	4.5	5	5	5	3	5	5	5	4	上下班购物自驾游	保养	"['不错性价比', '内饰不low的价格又高。']"	positive
昂科威                        2017款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	忻州忻府	2017/4/1	23.00万元	8.9升/百公里2800公里	9511	4	4	4	4	4	4	4	5	5	上下班自驾游跑长途	内饰	"['内饰豪华,配置高', '座椅包裹性不错', '内饰豪华']"	positive
昂科威                        2017款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	忻州忻府	2017/4/1	23.00万元	8.9升/百公里2800公里	9511	4	4	4	4	4	4	4	5	5	上下班自驾游跑长途	动力性能	"['动力强劲。', '后动力强劲', '动力强劲,瑕不掩瑜。']"	positive
昂科威                        2017款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	忻州忻府	2017/4/1	23.00万元	8.9升/百公里2800公里	9511	4	4	4	4	4	4	4	5	5	上下班自驾游跑长途	车身空间	"['质量欠佳：主驾驶侧关闭副驾驶车窗时总是出现反复升降的诡异现象', '后排头顶空间相对冠道差一点,其他方面非常好。', '但是后面车顶显得有点低。']"	negative
昂科威                        2017款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	忻州忻府	2017/4/1	23.00万元	8.9升/百公里2800公里	9511	4	4	4	4	4	4	4	5	5	上下班自驾游跑长途	舒适性	"['低速怠速行驶或P挂D挡时偶尔听到咣当一声异响。', '静态隔音较好,动态隔音中上等。', '高速行驶并不觉得隔音有多好,虽然隔绝了外界的不少噪音', '但是胎噪、风噪、发动机噪音还是明显的。']"	neutral
昂科威                        2017款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	忻州忻府	2017/4/1	23.00万元	8.9升/百公里2800公里	9511	4	4	4	4	4	4	4	5	5	上下班自驾游跑长途	传动	"['踩下油门的一秒内反应迟缓', '等变速箱反应']"	neutral
昂科威                        2017款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	忻州忻府	2017/4/1	23.00万元	8.9升/百公里2800公里	9511	4	4	4	4	4	4	4	5	5	上下班自驾游跑长途	配气系统	['涡轮介入']	neutral
昂科威                        2017款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	忻州忻府	2017/4/1	23.00万元	8.9升/百公里2800公里	9511	4	4	4	4	4	4	4	5	5	上下班自驾游跑长途	转向	"['方向盘很轻,这一点是好事情,总比奥迪A4沉得要死强很多。']"	neutral
昂科威                        2017款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	忻州忻府	2017/4/1	23.00万元	8.9升/百公里2800公里	9511	4	4	4	4	4	4	4	5	5	上下班自驾游跑长途	行驶	"['但是感觉底盘调教欠佳,速度较高时感觉车有点飘,而不是紧抓地面。']"	negative
昂科威                        2017款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	忻州忻府	2017/4/1	23.00万元	8.9升/百公里2800公里	9511	4	4	4	4	4	4	4	5	5	上下班自驾游跑长途	燃油系统	['百公里油耗8.']	neutral
昂科威                        2017款 28T 四驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	忻州忻府	2017/4/1	23.00万元	8.9升/百公里2800公里	9511	4	4	4	4	4	4	4	5	5	上下班自驾游跑长途	保养	"['应该说性价比非常高了。', '性价比高']"	positive
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	东莞	2015/11/1	22.50万元	9.0升/百公里400公里	8166	4.25	4	4	4	4	5	5	5	5	上下班自驾游拉货	内饰	"['内饰做工漂亮', '平均9升/百公里前排舒服好过后排,后排座位偏短了', '酒红的内饰漂亮,人见人爱,做工也很好。', '内饰立即吸引我,马上要求试驾']"	positive
昂科威                        2016款 20T 两驱精英型	"[{""Year"":""全部在售"",""Value"":""昂科威用户评分4.51分（1758人参与）2.0T自动平均油耗8.6L/100km（3人平均值）""},{""Year"":""2022款"",""Value"":""昂科威2022款用户评分4.51分（97人参与）2.0T自动平均油耗8.5L/100km（2人平均值）""},{""Year"":""2021款"",""Value"":""昂科威2021款用户评分4.51分（1661人参与）2.0T自动平均油耗9.0L/100km（1人平均值）""}]"	东莞	2015/11/1	22.50万元	9.0升/百公里400公里	8166	4.25	4	4	4	4	5	5	5	5	上下班自驾游拉货	多媒体	"['全景天窗显示屏分辨率F', '使得显示屏黑看不清楚。']"	neutral
